area_type,availability,location,BHK,society,total_sqft,bath,balcony,price,latitude,longitude,price_per_sqft,dist_to_center_km,location_encoded
Super built-up  Area,Ready To Move,kaggadasapura,3.0,Saconp ,1625.0,3,2,55.0,12.9846713,77.6790908,3384.6153846153848,8.274777670411835,403
Plot  Area,Ready To Move,devarachikkanahalli,2.0,Prestige Shantiniketan,1200.0,2,2,83.0,12.9020179,77.6015875,6916.666666666667,8.219927214721027,221
Built-up  Area,Ready To Move,"thanisandra main road,",3.0,Prestige Shantiniketan,2357.0,3,2,151.0,13.0851897,77.6349252,6406.448875689436,12.525461392349845,731
Super built-up  Area,Ready To Move,kaval byrasandra,2.0,Prestige Shantiniketan,1200.0,2,1,49.5,13.0200235,77.6092887,4125.0,4.880586767557513,432
Super built-up  Area,Ready To Move,budigere,2.0,PrityTr,1139.0,2,2,56.85,13.1351506,77.7471989,4991.220368744513,23.503772930554565,161
Super built-up  Area,Ready To Move,kanakpura road,3.0,PuandHi,1660.0,3,3,75.0,12.8857667,77.5527529,4518.0722891566265,11.419297796997913,422
Super built-up  Area,Ready To Move,jayanagar,2.0,Rakulai,1170.0,2,3,105.0,12.9292731,77.5824229,8974.358974358975,5.6743643155873205,382
Super built-up  Area,18-May,kadugodi,3.0,Alestrb,1762.0,3,3,110.0,12.9957428,77.7579489,6242.905788876277,16.91530285154392,401
Super built-up  Area,Ready To Move,kaggadasapura,2.0,SLireap,1105.0,2,1,38.65,12.9846713,77.6790908,3497.737556561086,8.274777670411835,403
Super built-up  Area,18-Mar,yelahanka,3.0,Miitat ,1825.0,3,1,105.0,13.1006982,77.5963454,5753.424657534247,13.782932785971552,799
Super built-up  Area,Ready To Move,thanisandra,2.0,MenueNo,1185.0,2,2,43.0,13.054713,77.6339258,3628.6919831223627,9.289278965405718,730
Built-up  Area,18-Aug,electronic city phase ii,3.0,Sryalan,1320.0,2,1,38.12,12.8463512,77.6690975,2887.8787878787875,16.05187259186422,256
Super built-up  Area,Ready To Move,hulimavu,2.0,Suelsa ,1058.0,2,1,48.0,12.8773486,77.6028031,4536.862003780719,10.947112904832258,355
Super built-up  Area,Ready To Move,bellandur,2.0,Prestige Shantiniketan,1220.0,2,2,60.0,12.9361208,77.6671843,4918.0327868852455,8.234473398613268,131
Super built-up  Area,18-Aug,sarjapur,2.0,Prestige Shantiniketan,925.0,2,1,25.0,12.9116225,77.6388622,2702.7027027027025,8.129478301094458,652
Super built-up  Area,18-May,old madras road,2.0,Brglede,1200.0,2,1,72.0,12.9835502,77.6390093,6000.0,3.9563843527797897,570
Super built-up  Area,Ready To Move,kengeri,3.0,Prestige Shantiniketan,1160.0,2,2,40.6,12.9176571,77.4837568,3500.0,14.503311175021313,440
Super built-up  Area,Ready To Move,bannerghatta road,3.0,SNity S,1550.0,3,2,78.0,12.93345,77.6008357,5032.258064516129,4.748034896708208,113
Super built-up  Area,Ready To Move,green glen layout,4.0,Prestige Shantiniketan,3250.0,4,3,230.0,12.9269039,77.6701877,7076.923076923077,9.08499195850775,293
Super built-up  Area,19-Dec,7th phase jp nagar,4.0,Puarero,2503.0,4,0,188.0,12.9119693,77.5882043,7510.986815821015,7.302975983380769,33
Super built-up  Area,Ready To Move,marathahalli,4.0,Prionad,2524.0,5,2,190.0,12.9552572,77.6984163,7527.733755942948,10.579390364599004,513
Super built-up  Area,Ready To Move,kaggadasapura,2.0,Prestige Shantiniketan,1063.0,2,2,42.0,12.9846713,77.6790908,3951.081843838194,8.274777670411835,403
Super built-up  Area,Ready To Move,kanakpura road,2.0,Prestige Shantiniketan,1077.0,2,1,37.7,12.8857667,77.5527529,3500.4642525533895,11.419297796997913,422
Super built-up  Area,Ready To Move,manayata tech park,2.0,Prestige Shantiniketan,1200.0,3,2,44.0,13.0455777,77.6266626,3666.6666666666665,8.072391756399867,502
Built-up  Area,Ready To Move,hosakerehalli,4.0,Prestige Shantiniketan,1500.0,3,2,70.0,12.9301881,77.5378332,4666.666666666667,8.745472700081077,346
Super built-up  Area,Ready To Move,jalahalli,2.0,Vaniai ,1045.0,2,2,76.77,13.0394104,77.5197351,7346.411483253589,11.44228543337578,376
Super built-up  Area,Ready To Move,kanakapura,3.0,SPavenc,1290.0,2,3,45.15,12.8900574,77.5638577,3500.0,10.457034099513919,419
Super built-up  Area,Ready To Move,hoodi,2.0,SMaxyay,1400.0,2,1,78.0,12.9959233,77.7192796,5571.428571428572,12.76862302899515,339
Built-up  Area,Ready To Move,begur road,3.0,Prestige Shantiniketan,1600.0,3,2,58.14,12.9068424,77.6283318,3633.75,8.150033758680694,126
Super built-up  Area,Ready To Move,nagavara,3.0,Prestige Shantiniketan,1545.0,2,1,58.0,13.0374647,77.623602,3754.045307443366,7.116077894017495,538
Super built-up  Area,Ready To Move,sarjapur  road,3.0,Mades G,1680.0,3,1,112.0,12.9239942,77.6530304,6666.666666666667,7.912154314694237,653
Built-up  Area,Ready To Move,amruthnagar,2.0,Prestige Shantiniketan,1350.0,2,1,67.5,13.0569904,77.5981092,5000.0,8.944571078078017,60
Super built-up  Area,Ready To Move,gottigere,2.0,Prestige Shantiniketan,950.0,2,1,38.0,12.8565317,77.5877237,4000.0,13.357328311477676,287
Super built-up  Area,Ready To Move,thanisandra,2.0,Prestige Shantiniketan,1050.0,2,2,45.0,13.054713,77.6339258,4285.714285714285,9.289278965405718,730
Super built-up  Area,Ready To Move,banashankari stage v,3.0,Prestige Shantiniketan,1305.0,2,2,49.0,12.8849238,77.5154846,3754.7892720306513,13.892359831717943,103
Built-up  Area,18-Feb,kodichikkanahalli,5.0,Prestige Shantiniketan,2700.0,7,2,125.0,12.8966996,77.6124269,4629.62962962963,8.861704245518318,448
Built-up  Area,Ready To Move,thanisandra,6.0,Prestige Shantiniketan,3500.0,5,0,160.0,13.054713,77.6339258,4571.428571428572,9.289278965405718,730
Super built-up  Area,19-Oct,begur road,3.0,Pruthg ,1634.0,3,1,83.33,12.9068424,77.6283318,5099.7552019583845,8.150033758680694,126
Super built-up  Area,Ready To Move,prithvi layout,2.0,Prlmsge,1352.0,2,2,85.0,12.977178,77.7436455,6286.98224852071,15.227073651638582,598
Super built-up  Area,17-Sep,balagere,2.0,HiqueMa,1145.0,2,2,65.0,12.9377243,77.7280705,5676.855895196507,14.194744165569649,93
Super built-up  Area,Ready To Move,7th phase jp nagar,3.0,BriumMi,2200.0,3,2,190.0,12.9119693,77.5882043,8636.363636363636,7.302975983380769,33
Super built-up  Area,18-Mar,bommasandra industrial area,2.0,Prestige Shantiniketan,1020.0,2,1,39.0,12.8139889,77.6952231,3823.529411764706,20.541706460989023,152
Super built-up  Area,18-Aug,raja rajeshwari nagar,2.0,Prllsan,1168.0,2,1,61.0,12.932582,77.5162034,5222.602739726028,10.616098723136094,607
Super built-up  Area,18-Jul,electronic city phase ii,2.0,SNbay G,1205.0,2,1,75.0,12.8463512,77.6690975,6224.066390041494,16.05187259186422,256
Super built-up  Area,Ready To Move,yeshwanthpur,2.0,Vatra N,1195.0,2,2,100.0,13.0176937,77.5555009,8368.200836820084,6.918144583373172,803
Built-up  Area,Ready To Move,cv raman nagar,2.0,Prestige Shantiniketan,1028.0,2,1,49.0,12.9850987,77.6631173,4766.536964980544,6.562360825398594,207
Super built-up  Area,Ready To Move,akshya nagar,2.0,Prestige Shantiniketan,1175.0,2,2,48.27,13.0694057,77.5451149,4108.085106382979,12.080300630321155,50
Super built-up  Area,Ready To Move,pai layout,3.0,Saent A,1550.0,2,2,90.0,12.9820719,77.7480909,5806.451612903225,15.721885893231075,577
Super built-up  Area,Ready To Move,yeshwanthpur,3.0,Prestige Shantiniketan,1826.0,3,2,165.0,13.0176937,77.5555009,9036.144578313253,6.918144583373172,803
Plot  Area,Ready To Move,hoodi,5.0,Prestige Shantiniketan,2400.0,5,2,160.0,12.9959233,77.7192796,6666.666666666667,12.76862302899515,339
Super built-up  Area,Ready To Move,yelahanka,3.0,Niareum,1603.0,3,2,96.0,13.1006982,77.5963454,5988.7710542732375,13.782932785971552,799
Built-up  Area,Ready To Move,marathahalli,3.0,Prestige Shantiniketan,1350.0,3,1,72.0,12.9552572,77.6984163,5333.333333333333,10.579390364599004,513
Built-up  Area,Ready To Move,kr puram,1.0,Prestige Shantiniketan,714.0,1,1,28.0,13.007516,77.695935,3921.5686274509803,10.6266145077556,463
Super built-up  Area,18-Nov,whitefield,2.0,Prestige Shantiniketan,1215.0,2,3,65.0,12.9963995,77.7614229,5349.794238683127,17.298373199811177,792
Built-up  Area,Ready To Move,malleshpalya,3.0,MancyRe,1405.0,2,2,77.0,12.9744129,77.6743533,5480.427046263345,7.711786115556969,500
Super built-up  Area,Ready To Move,kr puram,2.0,MCvarar,1142.0,2,1,51.0,13.007516,77.695935,4465.84938704028,10.6266145077556,463
Super built-up  Area,Ready To Move,whitefield,3.0,Brony H,1870.0,3,2,90.0,12.9963995,77.7614229,4812.834224598931,17.298373199811177,792
Super built-up  Area,Ready To Move,subramanyapura,2.0,Chllsev,1313.0,2,2,73.0,12.8963963,77.5377864,5559.786747905559,11.343693901925107,706
Built-up  Area,Ready To Move,hennur gardens,3.0,PlhtsHe,1945.0,3,3,120.0,13.0376905,77.6432902,6169.665809768638,8.058953538990899,329
Super built-up  Area,17-Jul,thanisandra,3.0,Bhmesy ,1573.0,3,2,95.0,13.054713,77.6339258,6039.4151303242215,9.289278965405718,730
Super built-up  Area,Ready To Move,sarjapur  road,2.0,Mades G,1255.0,2,1,92.0,12.9239942,77.6530304,7330.677290836654,7.912154314694237,653
Super built-up  Area,Ready To Move,benson town,4.0,Prestige Shantiniketan,1400.0,3,2,91.15,12.997343,77.6036815,6510.714285714285,2.3283628592301624,136
Super built-up  Area,18-May,kannamangala,2.0,Prestige Shantiniketan,1235.0,2,2,43.63,13.0155506,77.7630303,3532.7935222672063,17.86436435636153,423
Super built-up  Area,Ready To Move,sarjapur  road,3.0,Shthi S,1380.0,2,1,52.0,12.9239942,77.6530304,3768.1159420289855,7.912154314694237,653
Super built-up  Area,Ready To Move,vittasandra,2.0,Prestige Shantiniketan,1238.0,2,1,67.0,12.8533901,77.6383481,5411.954765751211,14.119428216433985,787
Super built-up  Area,Ready To Move,thigalarapalya,2.0,Prestige Shantiniketan,1418.0,2,2,103.0,13.0170955,77.4829741,7263.7517630465445,13.811887290463075,733
Super built-up  Area,Ready To Move,victoria layout,3.0,Prestige Shantiniketan,1650.0,3,1,165.0,12.9656579,77.6142682,10000.0,1.673999395074408,768
Built-up  Area,Ready To Move,anekal,1.0,Prestige Shantiniketan,351.0,1,1,16.0,12.7836552,77.7461411,4558.404558404558,26.35465080365035,66
Super built-up  Area,Ready To Move,uttarahalli,2.0,Sagnage,1279.0,2,2,48.0,12.9055682,77.5455438,3752.9319781078966,10.025399826859365,748
Built-up  Area,Ready To Move,kasavanhalli,3.0,Prestige Shantiniketan,1870.0,3,1,200.0,12.9047595,77.6759172,10695.187165775402,11.168251456256096,427
Super built-up  Area,19-Oct,hebbal,3.0,SNontle,2526.0,2,2,250.0,13.0382184,77.5919,9897.070467141726,6.960805553280324,322
Plot  Area,Ready To Move,mathikere,3.0,Prestige Shantiniketan,1550.0,2,1,150.0,13.0333587,77.5581786,9677.41935483871,7.987913602456988,520
Super built-up  Area,18-Aug,uttarahalli,3.0,DSera S,1845.0,2,1,68.27,12.9055682,77.5455438,3700.271002710027,10.025399826859365,748
Built-up  Area,Ready To Move,friends colony,3.0,Prestige Shantiniketan,1150.0,2,1,75.0,12.9354363,77.6147873,6521.739130434783,4.689433512014053,263
Super built-up  Area,Ready To Move,whitefield,2.0,Sancya ,1260.0,2,2,49.5,12.9963995,77.7614229,3928.5714285714284,17.298373199811177,792
Built-up  Area,Ready To Move,dasanapura,2.0,Tavenew,965.0,2,1,42.5,12.7467724,77.7742876,4404.145077720207,31.452232281552188,210
Built-up  Area,Ready To Move,hoodi,3.0,Adion M,1350.0,2,3,48.0,12.9959233,77.7192796,3555.5555555555557,12.76862302899515,339
Super built-up  Area,Ready To Move,arehalli,3.0,Prestige Shantiniketan,1229.0,3,1,86.03,12.9084491,77.537781,7000.0,10.338736498754287,72
Super built-up  Area,Ready To Move,kudlu,2.0,Prestige Shantiniketan,1027.0,2,2,43.0,12.8889126,77.6555716,4186.952288218111,11.208812793932365,467
Super built-up  Area,Ready To Move,gottigere,2.0,M denGa,1153.0,2,1,48.5,12.8565317,77.5877237,4206.418039895923,13.357328311477676,287
Super built-up  Area,Ready To Move,malleshpalya,2.0,A idse ,1065.0,2,2,50.0,12.9744129,77.6743533,4694.835680751174,7.711786115556969,500
Super built-up  Area,Ready To Move,mallasandra,2.0,Prestige Shantiniketan,1340.0,2,2,61.0,13.0569525,77.5209467,4552.238805970149,12.626184708211296,498
Built-up  Area,Ready To Move,sri balaji krupa layout,1.0,Prestige Shantiniketan,600.0,1,0,32.0,12.8732692,77.6460654,5333.333333333333,12.306816266950241,696
Super built-up  Area,Ready To Move,begur road,3.0,Dhalsh ,1410.0,2,3,44.42,12.9068424,77.6283318,3150.354609929078,8.150033758680694,126
Super built-up  Area,20-Dec,varthur,2.0,Myple M,1055.0,2,2,45.35,12.9406508,77.746988,4298.578199052133,16.081642884552437,754
Super built-up  Area,18-May,yelahanka,2.0,Prensya,1304.0,2,1,79.0,13.1006982,77.5963454,6058.2822085889575,13.782932785971552,799
Built-up  Area,Ready To Move,kammasandra,2.0,Puitea ,990.0,2,1,31.5,12.8607619,77.7415192,3181.818181818182,19.706975429997165,416
Super built-up  Area,Ready To Move,7th phase jp nagar,2.0,Prestige Shantiniketan,1035.0,2,1,39.33,12.9119693,77.5882043,3800.0,7.302975983380769,33
Super built-up  Area,Ready To Move,sonnenahalli,2.0,Prestige Shantiniketan,1120.0,2,2,43.0,12.9433048,77.4801187,3839.285714285714,13.854942148695619,692
Super built-up  Area,Ready To Move,haralur road,2.0,NDionas,1300.0,2,2,73.0,12.9018012,77.6641767,5615.384615384615,10.562380269703612,315
Super built-up  Area,21-Jan,tumkur road,2.0,Sapus S,1239.0,2,1,82.0,13.0311709,77.5357416,6618.240516545601,9.516468165344646,740
Super built-up  Area,19-Dec,sarjapur  road,3.0,Daivon ,1403.0,3,3,51.63,12.9239942,77.6530304,3679.9714896650034,7.912154314694237,653
Super built-up  Area,Ready To Move,hosa road,2.0,Sosisic,1365.0,2,1,92.0,12.8816077,77.6448181,6739.92673992674,11.403534472892673,344
Super built-up  Area,Ready To Move,subramanyapura,3.0,Prestige Shantiniketan,1130.0,2,3,45.19,12.8963963,77.5377864,3999.1150442477874,11.343693901925107,706
Super built-up  Area,Ready To Move,green glen layout,3.0,Solia D,1776.42,3,2,105.0,12.9269039,77.6701877,5910.764346269463,9.08499195850775,293
Super built-up  Area,Ready To Move,haralur road,2.0,Prestige Shantiniketan,1194.0,2,2,47.0,12.9018012,77.6641767,3936.348408710218,10.562380269703612,315
Super built-up  Area,Ready To Move,bidadi,2.0,Etuney ,1107.0,2,2,33.0,12.8861649,77.5822896,2981.029810298103,10.228961333186755,145
Super built-up  Area,Ready To Move,nagavara,3.0,Prestige Shantiniketan,2319.0,3,2,180.0,13.0374647,77.623602,7761.966364812419,7.116077894017495,538
Super built-up  Area,Ready To Move,nallurhalli,3.0,DNtonri,1520.0,3,3,80.0,12.9766408,77.7248845,5263.1578947368425,13.191360059711048,543
Super built-up  Area,19-Jul,kannamangala,3.0,Sonue A,1536.0,3,1,89.0,13.0155506,77.7630303,5794.270833333333,17.86436435636153,423
Built-up  Area,Ready To Move,teachers colony,4.0,Prestige Shantiniketan,3000.0,4,2,240.0,12.9190235,77.6352187,8000.0,7.221253741829791,727
Super built-up  Area,Ready To Move,belathur,2.0,Viiniai,1050.0,2,1,38.0,13.0040142,77.757116,3619.0476190476193,16.96667754019028,129
Super built-up  Area,22-Jun,hoodi,3.0,GoAirej,1850.0,3,2,146.0,12.9959233,77.7192796,7891.891891891892,12.76862302899515,339
Super built-up  Area,Ready To Move,marathahalli,3.0,Prestige Shantiniketan,1535.0,3,2,72.5,12.9552572,77.6984163,4723.127035830619,10.579390364599004,513
Built-up  Area,Ready To Move,kanakpura road,2.0,Prestige Shantiniketan,1050.0,2,1,35.0,12.8857667,77.5527529,3333.3333333333335,11.419297796997913,422
Super built-up  Area,Ready To Move,7th phase jp nagar,3.0,JDensar,1250.0,3,2,65.0,12.9119693,77.5882043,5200.0,7.302975983380769,33
Super built-up  Area,Ready To Move,kalena agrahara,2.0,CSvelMa,1187.0,2,3,52.0,12.8658068,77.5911918,4380.791912384162,12.294260436201947,406
Built-up  Area,Ready To Move,9th phase jp nagar,2.0,Prestige Shantiniketan,1164.0,2,1,56.0,12.9102725,77.5904548,4810.996563573884,7.436414295981185,37
Super built-up  Area,18-May,electronic city phase ii,3.0,SNbay G,1395.0,2,1,62.78,12.8463512,77.6690975,4500.358422939068,16.05187259186422,256
Super built-up  Area,18-Jul,arekere,3.0,RRnumn ,2072.0,3,2,108.0,12.8872086,77.5960493,5212.355212355213,9.88752823050862,74
Super built-up  Area,Ready To Move,kanakpura road,3.0,JRrnauv,1450.0,3,3,60.91,12.8857667,77.5527529,4200.689655172414,11.419297796997913,422
Super built-up  Area,Ready To Move,bannerghatta road,3.0,SNity S,1550.0,3,2,82.0,12.93345,77.6008357,5290.322580645161,4.748034896708208,113
Super built-up  Area,Ready To Move,sampige layout,2.0,Prestige Shantiniketan,1315.0,2,2,90.0,12.9764697,77.528243,6844.106463878327,8.143331127278854,646
Super built-up  Area,19-Dec,hebbal,4.0,SNontle,3067.0,4,3,230.0,13.0382184,77.5919,7499.184871209651,6.960805553280324,322
Super built-up  Area,Ready To Move,amruthnagar,2.0,Saeur G,1210.0,2,2,72.0,13.0569904,77.5981092,5950.413223140496,8.944571078078017,60
Super built-up  Area,Ready To Move,sathya sai layout,6.0,Prowshi,11338.0,9,1,1000.0,12.989889,77.7186215,8819.897689186806,12.601467467748895,657
Super built-up  Area,18-May,virgonagar,3.0,Prestige Shantiniketan,1215.0,3,1,42.2,13.0331172,77.734857,3473.251028806584,15.594565982307575,782
Built-up  Area,Ready To Move,kaggadasapura,3.0,Prmesad,1470.0,2,2,75.0,12.9846713,77.6790908,5102.040816326531,8.274777670411835,403
Built-up  Area,Ready To Move,hosur road,3.0,Saageat,1590.0,2,2,125.0,12.9203466,77.6206456,7861.635220125786,6.469934933838669,351
Super built-up  Area,Ready To Move,kanakpura road,2.0,Shdhia ,1050.0,2,1,36.75,12.8857667,77.5527529,3500.0,11.419297796997913,422
Super built-up  Area,Ready To Move,raja rajeshwari nagar,2.0,GrrvaGr,1306.0,2,1,55.91,12.932582,77.5162034,4281.010719754977,10.616098723136094,607
Super built-up  Area,Ready To Move,sarjapur  road,3.0,Prestige Shantiniketan,1220.0,3,2,58.0,12.9239942,77.6530304,4754.098360655737,7.912154314694237,653
Plot  Area,Ready To Move,sarjapur,4.0,Puodsm ,3190.0,3,1,160.0,12.9116225,77.6388622,5015.673981191223,8.129478301094458,652
Super built-up  Area,18-May,ramagondanahalli,2.0,ViistLa,1215.0,2,1,51.26,12.9558969,77.7405826,4218.930041152264,15.065144995727481,620
Built-up  Area,Ready To Move,budigere,3.0,PrityTr,1920.0,2,1,88.0,13.1351506,77.7471989,4583.333333333333,23.503772930554565,161
Super built-up  Area,Ready To Move,dodda nekkundi,2.0,Prestige Shantiniketan,1390.0,2,2,60.0,12.9686859,77.6966093,4316.546762589928,10.158733786599168,227
Super built-up  Area,21-Jul,hoodi,2.0,GoAirej,1196.0,2,0,71.74,12.9959233,77.7192796,5998.327759197324,12.76862302899515,339
Super built-up  Area,Ready To Move,bannerghatta road,3.0,Siaraa ,1550.0,2,2,75.0,12.93345,77.6008357,4838.709677419355,4.748034896708208,113
Super built-up  Area,Ready To Move,thigalarapalya,2.0,Prtanha,1418.0,2,2,101.0,13.0170955,77.4829741,7122.708039492242,13.811887290463075,733
Super built-up  Area,19-Mar,varthur road,3.0,Prestige Shantiniketan,1655.0,3,2,115.0,12.9561094,77.7295767,6948.640483383686,13.881835167125042,755
Built-up  Area,Ready To Move,kr puram,2.0,SancyRe,1115.0,2,2,33.45,13.007516,77.695935,3000.0000000000005,10.6266145077556,463
Super built-up  Area,Ready To Move,rajiv gandhi nagar,2.0,NCiteEl,1170.0,2,2,68.0,13.0702555,77.5838453,5811.965811965812,10.606426651037282,618
Super built-up  Area,Ready To Move,anekal,2.0,Sraveks,1035.0,2,2,38.3,12.7836552,77.7461411,3700.483091787439,26.35465080365035,66
Super built-up  Area,Ready To Move,singasandra,3.0,Prestige Shantiniketan,1306.0,2,2,58.0,12.8810223,77.6490068,4441.04134762634,11.649208331221926,686
Super built-up  Area,18-Dec,kengeri,2.0,VBn 2lm,750.0,2,2,22.0,12.9176571,77.4837568,2933.3333333333335,14.503311175021313,440
Super built-up  Area,Ready To Move,thanisandra,3.0,Bhmesy ,1917.0,3,3,122.0,13.054713,77.6339258,6364.110589462703,9.289278965405718,730
Super built-up  Area,Ready To Move,kaggadasapura,3.0,Frowsru,1615.0,3,3,58.0,12.9846713,77.6790908,3591.331269349845,8.274777670411835,403
Super built-up  Area,Ready To Move,marathahalli,2.0,Prestige Shantiniketan,1071.0,2,2,52.25,12.9552572,77.6984163,4878.618113912232,10.579390364599004,513
Super built-up  Area,Ready To Move,koramangala,2.0,Suryais,1325.0,2,2,119.0,12.9357366,77.624081,8981.132075471698,5.022166983960599,458
Super built-up  Area,Ready To Move,5th phase jp nagar,3.0,Prestige Shantiniketan,1400.0,2,1,88.0,12.91241,77.591056,6285.714285714285,7.191932887487771,27
Super built-up  Area,21-Jan,tumkur road,2.0,Sapus S,1246.0,2,1,82.0,13.0311709,77.5357416,6581.0593900481545,9.516468165344646,740
